time,Close,Open,High,Low,Doji,DarkCloud,Bull_Marubozu,Bear_Marubouzu,Dragonfly,BullEngulf,BearEngulf,Gravestone,Hammer,BullHarami,BearHarami,LongLeg,Inv_Hammer
2021-01-06 00:00:00,14.7,13.65,15.25,13.6,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-14 00:00:00,14.45,14.8,15.1,14.4,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-11 00:00:00,12.95,12.9,13.3,12.8,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-03-15 00:00:00,23.0,24.25,24.4,21.75,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-16 00:00:00,22.6,22.8,24.2,22.15,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-04-12 00:00:00,15.9,17.0,17.25,15.9,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-19 00:00:00,15.3,15.05,15.65,14.9,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-29 00:00:00,16.15,16.35,16.65,15.9,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-20 00:00:00,17.6,17.25,18.25,17.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-26 00:00:00,19.9,18.4,20.1,18.2,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-03 00:00:00,21.5,21.7,22.25,21.4,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-08 00:00:00,16.25,15.45,16.85,15.25,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-16 00:00:00,20.8,21.15,21.25,20.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-16 00:00:00,22.0,23.7,23.7,21.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-22 00:00:00,13.25,13.7,13.75,13.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-05 00:00:00,15.25,16.45,16.55,15.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-22 00:00:00,19.25,18.55,19.25,18.4,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-20 00:00:00,21.1,21.3,21.45,20.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-02 00:00:00,21.15,21.3,21.6,21.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-17 00:00:00,18.0,18.2,18.5,17.9,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-22 00:00:00,18.55,18.75,18.85,18.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-07 00:00:00,14.4,14.9,14.95,14.35,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-13 00:00:00,14.8,14.65,15.25,14.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-06 00:00:00,17.75,18.55,18.6,17.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-22 00:00:00,15.0,15.15,15.35,14.6,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-22 00:00:00,21.45,21.7,22.05,21.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-06 00:00:00,21.3,21.3,21.9,21.2,True,False,False,False,False,False,False,False,False,False,False,True,False
2021-07-13 00:00:00,20.8,21.3,21.45,20.75,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-22 00:00:00,21.2,21.4,21.7,21.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-03 00:00:00,20.95,21.2,21.4,20.9,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-24 00:00:00,18.3,18.35,18.6,17.85,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-23 00:00:00,18.65,18.6,19.3,18.5,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-10-26 00:00:00,17.75,17.75,18.15,17.6,True,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-08 00:00:00,18.8,18.25,19.1,18.2,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-11 00:00:00,18.6,18.85,18.9,18.6,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-01 00:00:00,13.75,13.9,13.95,13.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-20 00:00:00,13.95,14.2,14.3,13.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-03 00:00:00,12.75,12.9,13.0,12.7,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-05 00:00:00,12.85,13.1,13.25,12.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-24 00:00:00,11.95,11.9,12.35,11.85,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-03-18 00:00:00,18.8,20.75,21.45,18.6,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-19 00:00:00,18.35,18.55,18.7,17.15,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-06-14 00:00:00,21.0,21.25,21.45,20.5,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-12 00:00:00,21.2,21.5,21.6,21.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-16 00:00:00,18.45,19.3,19.3,18.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-18 00:00:00,17.85,18.05,18.25,17.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-31 00:00:00,17.9,17.95,18.0,17.75,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-07 00:00:00,18.45,18.75,18.85,18.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-21 00:00:00,18.55,18.15,19.9,17.85,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-10 00:00:00,18.75,19.0,19.1,18.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-12-23 00:00:00,30.5,28.05,30.65,27.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-10 00:00:00,34.3,36.5,36.5,34.2,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-11 00:00:00,32.85,34.3,34.55,32.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-14 00:00:00,31.7,31.9,32.75,31.4,False,False,False,False,False,False,False,False,False,False,False,False,False
