time,Close,Open,High,Low,Doji,DarkCloud,Bull_Marubozu,Bear_Marubouzu,Dragonfly,BullEngulf,BearEngulf,Gravestone,Hammer,BullHarami,BearHarami,LongLeg,Inv_Hammer
2021-02-09 00:00:00,1094.95,1104.55,1115.6,1083.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-15 00:00:00,1084.4,1085.0,1099.9,1075.1,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-09 00:00:00,1093.6,1109.25,1122.0,1089.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-31 00:00:00,1035.5,1049.0,1049.0,1030.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-03 00:00:00,1087.8,1065.0,1107.0,1061.25,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-15 00:00:00,1187.85,1185.0,1190.0,1177.25,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-28 00:00:00,1134.0,1145.0,1145.0,1118.0,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-08-12 00:00:00,1285.1,1237.05,1296.5,1233.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-01 00:00:00,1489.45,1480.0,1508.35,1461.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-12-23 00:00:00,1366.85,1360.0,1377.35,1356.25,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-12 00:00:00,1450.0,1474.0,1474.0,1445.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-02-14 00:00:00,1398.45,1420.0,1426.0,1390.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-06-10 00:00:00,1417.75,1430.0,1439.05,1416.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-08-18 00:00:00,1537.95,1500.0,1547.5,1499.4,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-08-29 00:00:00,1550.0,1525.0,1567.5,1510.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-09-12 00:00:00,1959.65,1850.0,1973.0,1850.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-09-15 00:00:00,2691.3,2700.0,2883.4,2650.1,True,False,False,False,False,False,False,False,False,False,False,True,True
2022-11-14 00:00:00,2418.4,2439.8,2439.8,2403.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-02 00:00:00,2329.15,2349.9,2362.0,2320.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-14 00:00:00,2242.2,2255.0,2267.0,2216.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-06 00:00:00,1979.15,1941.0,2030.0,1893.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-04-18 00:00:00,2082.4,2122.0,2122.0,2072.0,False,False,False,False,False,False,False,False,False,False,False,False,False
