time,Close,Open,High,Low,Doji,DarkCloud,Bull_Marubozu,Bear_Marubouzu,Dragonfly,BullEngulf,BearEngulf,Gravestone,Hammer,BullHarami,BearHarami,LongLeg,Inv_Hammer
2021-12-01 00:00:00,312.6,300.0,316.85,296.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-03 00:00:00,296.3,294.5,299.95,292.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-05 00:00:00,284.7,293.0,296.95,281.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-25 00:00:00,283.4,288.95,312.0,277.4,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-02-08 00:00:00,303.15,289.3,307.05,289.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-02-17 00:00:00,289.15,285.0,293.9,280.95,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-04 00:00:00,284.85,286.55,286.7,279.05,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-03-09 00:00:00,280.4,284.0,288.65,280.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-03-30 00:00:00,321.8,329.95,334.0,300.95,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-04-05 00:00:00,345.15,359.95,359.95,342.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-04-22 00:00:00,363.9,352.0,372.95,352.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-05-20 00:00:00,325.45,331.55,349.0,321.5,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-04 00:00:00,348.6,355.7,360.0,333.25,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-07-15 00:00:00,371.55,383.0,383.0,361.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-08-16 00:00:00,450.15,455.0,466.55,440.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-12-06 00:00:00,296.8,306.65,308.0,295.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-12-27 00:00:00,294.25,293.95,301.2,290.15,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-12-29 00:00:00,299.05,303.25,304.3,293.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-14 00:00:00,322.4,300.0,331.05,287.9,False,False,False,False,False,False,False,False,False,False,False,False,False
