time,Close,Open,High,Low,Doji,DarkCloud,Bull_Marubozu,Bear_Marubouzu,Dragonfly,BullEngulf,BearEngulf,Gravestone,Hammer,BullHarami,BearHarami,LongLeg,Inv_Hammer
2021-01-14 00:00:00,473.75,475.05,480.0,472.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-28 00:00:00,497.8,490.6,511.3,485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-05 00:00:00,486.8,484.9,494.0,481.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-31 00:00:00,522.7,522.2,528.0,515.0,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-12 00:00:00,519.8,521.05,528.7,517.5,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-05-28 00:00:00,623.1,628.9,645.5,615.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-25 00:00:00,708.1,674.95,719.65,664.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-22 00:00:00,850.2,857.0,871.1,842.4,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-01 00:00:00,965.45,913.8,980.0,913.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-12 00:00:00,1009.3,985.0,1014.5,983.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-26 00:00:00,1067.4,1119.0,1164.4,1040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-12-20 00:00:00,1064.95,1075.0,1079.95,1050.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-12-27 00:00:00,1133.3,1146.0,1146.0,1110.0,False,False,False,False,False,False,False,False,True,False,False,False,False
2022-01-06 00:00:00,1139.45,1160.0,1163.0,1133.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-01-24 00:00:00,1108.95,1145.0,1159.95,1081.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-02-03 00:00:00,1112.9,1136.7,1141.9,1106.35,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-08-01 00:00:00,1255.35,1239.8,1268.0,1221.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-08-05 00:00:00,1400.15,1396.2,1430.0,1361.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-08-17 00:00:00,1408.85,1424.95,1426.85,1403.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-09-02 00:00:00,1444.2,1454.4,1467.9,1437.25,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-09-08 00:00:00,1536.9,1552.0,1553.0,1527.2,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-09-19 00:00:00,1507.25,1516.0,1534.7,1491.85,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-10-12 00:00:00,1432.15,1417.0,1435.0,1400.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-12 00:00:00,1568.3,1621.0,1621.0,1560.0,False,False,False,False,False,False,False,False,False,False,False,False,False
