time,Close,Open,High,Low,Doji,DarkCloud,Bull_Marubozu,Bear_Marubouzu,Dragonfly,BullEngulf,BearEngulf,Gravestone,Hammer,BullHarami,BearHarami,LongLeg,Inv_Hammer
2021-02-23 00:00:00,243.25,251.95,251.95,237.7,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-03 00:00:00,268.25,271.0,271.0,263.5,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-03-09 00:00:00,279.9,282.4,284.6,275.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-19 00:00:00,278.9,270.05,283.75,260.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-24 00:00:00,266.05,272.95,272.95,265.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-26 00:00:00,355.9,374.9,374.9,352.35,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-28 00:00:00,370.6,379.0,387.0,365.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-17 00:00:00,355.35,351.3,357.9,345.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-14 00:00:00,553.2,542.0,556.9,530.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-20 00:00:00,514.1,542.75,549.0,512.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-29 00:00:00,511.3,518.6,521.95,505.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-20 00:00:00,451.3,451.0,474.25,450.0,True,False,False,False,False,False,False,True,False,False,False,False,True
2021-02-17 00:00:00,257.7,254.6,259.75,250.35,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-09 00:00:00,375.85,391.0,398.0,371.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-12 00:00:00,514.0,512.9,514.0,500.05,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-08-24 00:00:00,456.8,431.45,468.85,431.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-10-04 00:00:00,467.65,483.0,486.0,465.5,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-18 00:00:00,288.7,309.0,309.0,287.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-15 00:00:00,275.05,288.0,288.0,269.8,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-06 00:00:00,279.5,294.0,298.1,275.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-07 00:00:00,288.0,281.95,293.7,279.55,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-06-04 00:00:00,417.1,395.0,426.6,393.6,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-08 00:00:00,473.8,467.0,480.8,450.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-28 00:00:00,511.6,523.6,523.6,508.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-02 00:00:00,466.15,469.6,473.9,463.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-22 00:00:00,448.45,458.0,464.0,443.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-27 00:00:00,449.65,449.35,456.0,446.0,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-29 00:00:00,459.4,451.9,470.0,445.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-25 00:00:00,351.75,374.45,374.45,348.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-02 00:00:00,352.6,354.7,359.0,343.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-05 00:00:00,496.15,508.6,512.6,493.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-15 00:00:00,472.95,478.55,481.7,470.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-21 00:00:00,454.2,452.0,461.4,438.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-30 00:00:00,458.35,464.0,464.0,454.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-03 00:00:00,283.75,264.9,288.8,263.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-18 00:00:00,256.45,255.15,259.0,255.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-30 00:00:00,252.3,258.7,258.7,248.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-05 00:00:00,286.25,278.8,286.65,268.0,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-04-27 00:00:00,374.95,358.6,385.0,352.6,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-10 00:00:00,355.2,359.85,369.65,353.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-01 00:00:00,346.55,353.0,353.0,346.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-22 00:00:00,421.7,422.6,431.35,419.3,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-07-06 00:00:00,436.15,428.85,450.65,428.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-13 00:00:00,530.4,528.0,539.7,512.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-16 00:00:00,552.2,519.0,552.2,500.25,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-09-03 00:00:00,471.3,463.0,475.1,463.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-16 00:00:00,477.4,474.7,485.0,469.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-07 00:00:00,312.0,308.1,315.0,307.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-15 00:00:00,308.05,329.1,334.85,305.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-22 00:00:00,287.75,294.5,297.9,285.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-01 00:00:00,268.9,265.05,275.0,254.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-24 00:00:00,258.95,245.7,264.0,244.35,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-26 00:00:00,261.0,260.0,264.0,254.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-10 00:00:00,285.1,284.0,290.75,282.35,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-03-17 00:00:00,276.25,280.15,284.0,271.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-26 00:00:00,250.95,255.1,259.35,247.5,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-23 00:00:00,370.55,377.0,388.8,363.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-31 00:00:00,350.85,349.95,358.0,346.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-08 00:00:00,390.6,391.0,404.6,385.2,True,False,False,False,False,False,False,False,False,False,False,True,True
2021-06-23 00:00:00,416.75,425.7,426.6,416.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-25 00:00:00,423.7,418.1,425.0,415.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-05 00:00:00,429.2,431.0,431.3,423.8,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-23 00:00:00,512.15,531.75,535.0,508.6,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-26 00:00:00,532.6,519.95,537.75,502.15,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-30 00:00:00,507.65,512.05,518.3,505.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-13 00:00:00,468.7,460.0,474.0,460.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-05 00:00:00,302.65,301.5,307.45,299.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-08 00:00:00,271.75,283.0,283.0,267.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-16 00:00:00,253.5,252.05,255.4,249.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-15 00:00:00,350.4,350.4,350.4,339.85,True,False,False,False,True,False,False,False,True,False,False,False,False
2021-04-16 00:00:00,367.8,405.0,417.0,360.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-19 00:00:00,398.65,371.1,405.0,331.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-06 00:00:00,368.95,340.1,373.2,333.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-29 00:00:00,426.95,438.0,438.0,415.0,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-08-06 00:00:00,512.95,498.6,518.05,496.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-27 00:00:00,446.35,435.2,451.0,435.2,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-04 00:00:00,302.8,305.9,309.8,299.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-21 00:00:00,295.45,308.8,309.0,292.2,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-22 00:00:00,245.95,257.8,265.0,242.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-03-16 00:00:00,284.1,276.3,288.7,274.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-11 00:00:00,361.35,354.55,362.7,353.95,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-14 00:00:00,348.9,359.0,359.0,347.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-27 00:00:00,344.65,349.45,355.0,344.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-17 00:00:00,423.35,430.95,439.0,420.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-13 00:00:00,499.25,489.0,504.15,487.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-13 00:00:00,357.8,387.75,387.75,350.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-23 00:00:00,431.45,461.0,469.95,423.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-25 00:00:00,279.0,296.9,296.9,277.1,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-23 00:00:00,447.5,456.75,458.0,442.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-30 00:00:00,354.75,364.5,366.55,352.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-28 00:00:00,450.85,446.15,470.0,446.15,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-10-01 00:00:00,476.05,462.0,479.0,455.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-15 00:00:00,418.75,417.0,418.75,408.05,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-01 00:00:00,418.95,419.0,424.0,417.0,True,False,False,False,False,False,False,False,False,False,False,True,True
2021-07-02 00:00:00,423.5,421.2,428.7,417.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-12 00:00:00,490.65,485.0,497.0,480.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-09-09 00:00:00,468.25,460.05,474.95,460.05,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-06 00:00:00,307.9,302.65,308.5,302.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-08 00:00:00,315.1,310.35,335.75,295.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-01-20 00:00:00,303.4,313.0,313.0,300.55,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-02 00:00:00,262.55,278.0,289.4,251.25,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-04 00:00:00,278.35,283.95,283.95,275.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-25 00:00:00,262.8,259.0,265.0,250.3,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-03-01 00:00:00,263.85,261.9,272.9,260.5,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-03-25 00:00:00,251.5,269.95,269.95,245.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-01 00:00:00,260.6,252.5,268.5,252.0,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-05-20 00:00:00,372.15,374.45,398.0,367.65,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-06-07 00:00:00,399.55,415.9,423.5,396.25,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-10 00:00:00,374.35,379.65,387.15,367.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-24 00:00:00,418.1,428.0,428.0,413.45,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-28 00:00:00,435.7,426.9,444.85,426.3,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-12 00:00:00,252.85,256.9,258.5,250.65,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-02-15 00:00:00,252.05,255.0,258.0,250.95,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-04-22 00:00:00,380.25,391.0,394.0,368.0,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-26 00:00:00,345.95,351.55,355.0,345.0,False,False,False,False,False,False,False,False,False,False,False,False,False
